,V_2,V_5,V_9,V_12,V_15,V_19,V_28,V_31,V_39,V_8_no,V_10_no,V_14_no
388,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,-0.4797807615785794,-0.7143815166564323,0.7625578655350369,-0.7188344513050046,1,1,1
391,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,1.6793399652380623,0.7625578655350369,-0.7188344513050046,0,1,0
395,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.4797807615785794,-0.523662244115245,0.7625578655350369,1.427766644471775,1,1,1
397,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.1305470088772873,1.1935929481603282,-1.4343681498972645,1,1,0
399,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-0.4797807615785794,1.2161645890666073,1.1935929481603282,-1.4343681498972645,1,1,0
406,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.5781534648412985,-1.392617547591419,-1.4343681498972645,1,1,1
407,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,2.3020967735358173,-0.5305473823408368,-0.7188344513050046,0,1,0
410,-0.7123191364779888,1.3585778980806238,-5.11734215465926,-0.3497303286512993,1.6711360607672916,0.9112268130285363,-0.5042010938559401,0.33152278290974574,-1.4343681498972645,1,1,0
411,1.2406226724909457,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.5042010938559401,0.7625578655350369,-0.7188344513050046,1,1,0
414,1.2406226724909457,-0.2837414980846948,-5.133392777181273,-1.7539245879354308,1.6711360607672916,-0.7579822765000025,-0.6170757653599082,1.6246280307856193,-0.7188344513050046,1,1,0
415,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.6089767009762964,0.7625578655350369,-0.003300752712744759,1,0,0
419,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,0.9112268130285363,-0.7961183477455126,0.7625578655350369,1.427766644471775,1,1,0
420,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.1889304596552018,-0.09951229971554551,0.712232945879515,1,1,1
422,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,0.5863991775381215,-0.34949428419757467,0.9112268130285363,-0.23952945032939438,0.7625578655350369,-1.4343681498972645,1,1,1
425,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,1.6711360607672916,-1.0361837914214256,-0.6715669860859617,1.1935929481603282,-1.4343681498972645,1,1,0
426,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,0.35482378318568997,-0.5314467042189669,-0.5305473823408368,-0.7188344513050046,1,1,1
427,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.12665477882542633,0.7625578655350369,0.712232945879515,1,1,0
429,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,0.305382756931141,-0.5305473823408368,-0.7188344513050046,1,0,1
430,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,2.0240328727142285,-0.9245619394569246,0.7625578655350369,-0.003300752712744759,1,0,0
431,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.5544854802502428,-0.5305473823408368,-1.4343681498972645,1,0,1
433,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,0.2781371465681142,-0.5305473823408368,0.712232945879515,1,0,0
438,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,3.6917664057321575,-0.7579822765000025,-0.15779261924031407,1.1935929481603282,0.712232945879515,0,1,1
441,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,1.6711360607672916,1.4676298428713825,0.772450363154457,-1.8236526302167104,-1.4343681498972645,1,1,0
444,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.4797807615785794,-0.45360210318174754,-0.5305473823408368,-1.4343681498972645,1,1,1
446,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.4574943332336085,1.1935929481603282,-0.7188344513050046,1,1,0
447,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.6793514461896836,-0.5305473823408368,0.712232945879515,1,1,0
448,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.5225286837275425,-0.34949428419757467,0.35482378318568997,-0.6248602254636301,1.6246280307856193,-0.003300752712744759,1,1,1
449,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.8155794980048174,1.1935929481603282,-0.003300752712744759,1,1,0
450,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.35482378318568997,-0.47695548349291333,-1.392617547591419,-0.003300752712744759,1,1,1
451,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.05659463789192893,0.7625578655350369,-0.7188344513050046,1,1,0
454,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-0.3497303286512993,1.6711360607672916,0.07662226826426684,0.19640031547903392,1.1935929481603282,1.427766644471775,1,1,0
460,-0.7123191364779888,3.0008972942459424,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,0.633025298107113,2.7652721497072723,1.1935929481603282,1.427766644471775,1,1,1
462,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.6053990752043252,0.7625578655350369,-0.7188344513050046,1,1,1
463,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.4497098731298866,0.7625578655350369,1.427766644471775,1,1,1
464,-0.7123191364779888,1.3585778980806238,-5.11734215465926,1.054463930632832,1.6711360607672916,-1.0361837914214256,-0.5781534648412985,-1.8236526302167104,-1.4343681498972645,1,0,0
468,-0.7123191364779888,1.3585778980806238,-5.11734215465926,-0.3497303286512993,1.6711360607672916,0.9112268130285363,-0.2940206710554479,1.6246280307856193,-0.7188344513050046,0,1,0
469,-0.7123191364779888,-0.2837414980846948,-5.053139664571207,1.5225286837275425,3.6917664057321575,0.07662226826426684,1.2862247300001046,0.7625578655350369,-1.4343681498972645,0,1,0
470,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.4676298428713825,1.4496983921782651,-1.392617547591419,-0.7188344513050046,0,1,0
474,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.2356372202775334,-1.8236526302167104,-0.7188344513050046,1,1,1
476,-0.7123191364779888,1.3585778980806238,-5.128042569673935,-0.3497303286512993,3.6917664057321575,-1.0361837914214256,-0.40689534255941595,0.33152278290974574,1.427766644471775,0,1,1
478,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.8856396389383149,-0.5305473823408368,-0.003300752712744759,1,1,0
480,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,0.36765843776091645,-1.8236526302167104,-0.003300752712744759,0,1,0
487,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,1.6711360607672916,0.9112268130285363,-0.18114599955147986,0.7625578655350369,-1.4343681498972645,1,1,0
490,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.4676298428713825,1.0643676170440295,-0.5305473823408368,-1.4343681498972645,1,1,0
492,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.05659463789192893,0.7625578655350369,-0.003300752712744759,1,1,1
496,1.2406226724909457,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.523662244115245,-0.5305473823408368,-1.4343681498972645,1,1,0
499,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.4676298428713825,0.30149052687928,-0.5305473823408368,-0.003300752712744759,1,1,0
501,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.1894283279499593,-0.9440230897162294,0.7625578655350369,-0.7188344513050046,1,1,0
509,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,3.6917664057321575,-0.7579822765000025,-0.6170757653599082,-1.392617547591419,-1.4343681498972645,1,1,1
513,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.8272561881604004,-0.5305473823408368,-0.003300752712744759,1,1,0
514,-0.7123191364779888,-0.2837414980846948,-5.11734215465926,1.054463930632832,1.6711360607672916,-0.2015792466571563,3.48144247924969,-1.392617547591419,-0.003300752712744759,1,0,1
515,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,1.6711360607672916,-1.0361837914214256,0.8386182740360935,-1.8236526302167104,-0.003300752712744759,0,1,0
521,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,1.7458313577928055,6.618579901049629,-1.8236526302167104,-0.003300752712744759,1,1,0
522,-0.7123191364779888,1.3585778980806238,-5.11734215465926,1.054463930632832,3.6917664057321575,0.07662226826426684,0.3170594470867239,-0.09951229971554551,-0.003300752712744759,0,1,0
524,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,1.4676298428713825,-0.3134818213147527,-0.5305473823408368,-1.4343681498972645,1,1,0
530,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,1.6711360607672916,-1.0361837914214256,-0.2979129011073089,-0.5305473823408368,1.427766644471775,1,1,0
536,-0.7123191364779888,-1.9260608942500133,-5.11734215465926,-1.7539245879354308,1.6711360607672916,0.35482378318568997,0.2469993061532265,-0.961582464966128,-0.7188344513050046,0,1,0
538,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.2550983705368382,-1.392617547591419,-0.003300752712744759,1,1,0
541,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,1.6711360607672916,0.07662226826426684,-0.3446196617296405,0.7625578655350369,-1.4343681498972645,1,1,1
542,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,3.6917664057321575,1.4676298428713825,0.44161080874627484,-1.8236526302167104,-0.7188344513050046,1,1,0
543,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,1.6711360607672916,-1.0361837914214256,0.10687902428623168,0.7625578655350369,0.712232945879515,1,1,1
545,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.27455952079614304,1.1935929481603282,-0.003300752712744759,1,1,0
546,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.4574943332336085,1.1935929481603282,-0.003300752712744759,1,1,1
552,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,1.6711360607672916,1.4676298428713825,-0.1071936285661215,-1.8236526302167104,-0.7188344513050046,1,0,0
558,1.2406226724909457,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.7335280626358474,-0.09951229971554551,-0.003300752712744759,1,1,1
561,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,1.0526909268884466,1.1935929481603282,-1.4343681498972645,0,1,1
563,1.2406226724909457,-1.9260608942500133,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.3173740513666137,-0.5305473823408368,-0.003300752712744759,0,1,0
564,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-0.2015792466571563,0.881432804606564,-0.09951229971554551,1.427766644471775,1,1,1
565,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.4532874989018577,-1.392617547591419,-1.4343681498972645,1,0,0
566,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.523662244115245,1.6246280307856193,-0.7188344513050046,1,1,0
568,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.5042010938559401,-1.392617547591419,-0.003300752712744759,1,1,1
571,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-1.0361837914214256,-0.8116872679529564,-1.392617547591419,-1.4343681498972645,1,1,0
572,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,2.5979062574772507,1.1935929481603282,1.427766644471775,0,1,0
575,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,1.1616733683405536,0.7625578655350369,-0.003300752712744759,1,1,0
577,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.6637825259822397,-1.392617547591419,0.712232945879515,1,1,1
579,1.2406226724909457,-1.9260608942500133,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.22006830007008954,0.7625578655350369,-1.4343681498972645,1,1,0
581,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.0838402482549557,-1.392617547591419,-1.4343681498972645,1,1,0
585,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.5859379249450204,-1.392617547591419,-1.4343681498972645,1,1,0
586,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.07662226826426684,1.2628713496889388,1.1935929481603282,1.427766644471775,1,1,1
587,1.2406226724909457,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.9245619394569246,-0.09951229971554551,-1.4343681498972645,1,1,1
592,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,1.6711360607672916,-1.0361837914214256,-0.5781534648412985,-1.8236526302167104,-0.003300752712744759,1,0,1
593,-0.7123191364779888,-0.2837414980846948,-5.11734215465926,1.054463930632832,1.6711360607672916,-1.0361837914214256,-0.4458176430780256,1.6246280307856193,0.712232945879515,0,0,1
594,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.4652787933373304,-1.392617547591419,0.712232945879515,1,0,0
595,1.2406226724909457,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,-0.7579822765000025,0.11855571444181458,0.7625578655350369,0.712232945879515,1,1,1
597,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.41467980266313786,-0.09951229971554551,1.427766644471775,1,1,1
599,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,1.473051772489431,-1.8236526302167104,-1.4343681498972645,0,0,0
600,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.633025298107113,0.6829290719616548,-0.5305473823408368,-0.7188344513050046,1,1,0
601,-0.7123191364779888,-0.2837414980846948,-5.133392777181273,0.5863991775381215,1.6711360607672916,0.9112268130285363,-0.05270240784006796,1.6246280307856193,-0.003300752712744759,0,1,0
603,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,0.633025298107113,1.8428136274162228,0.7625578655350369,0.712232945879515,0,0,0
606,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.8700707187308709,-0.5305473823408368,-0.003300752712744759,1,1,0
609,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.07662226826426684,0.02903442324901234,0.7625578655350369,0.712232945879515,1,0,0
